linc_#,prop_class,area_city,community,address,status,list_price,postal_code,sold_date,sold_price,listing_id_#,dom,flrarea_sf,totflrarea,rooms_ag,bedrms_ag,beds,full_baths,half_baths,baths,ensuite,yr_built,style,front_exp,frontagem,fp_y_n,encl_park,parking,condo_name,construction_type,flooring,list_pr___sqft,#_finished_levels,cumulative_dom,cumulative_domls,days_on_mls,bsmt_dev,garage_y_n,price_per_sqft,sold_pr___list_pr_ratio,price,sold_price_sq_ft,buyer_firm_1_-_office_name,listing_firm_1_-_office_name,legal_block,legal_lot,lot_sq_metres,legal_plan,full_address,location,latitude,longitude
11745768,SF,Edmonton,Lago Lindo,17720 91 Street,S,314900,T5Z 2L4,2011-10-20,310000,E3267639,119,1093.61,101.6,6,3,3,2,0,2.0,N,1982,SPLT4,E,0.0,N,2,Double Garage Detached,,FRAME,"Ceramic Tile, Laminate Flooring",287.94,3,119,116,116,P-FIN,Yes,283.46,98.44,310000,283.46,RE/MAX Advantage,Sutton Group Nor-Vista Realty,15,18,476.31,8122420,"17720 91 Street, Edmonton, Alberta, Canada",,,
0037270642,COND,Edmonton,Allard,305 3315 JAMES MOWATT Trail,S,180000,T6W 3L6,2022-03-25,175000,E4264789,176,760.04,70.61,5,2,2,2,0,2.0,Y,2016,APART,W,0.0,N,1,Underground,Heritage Valley Station,FRAME,"Carpet, Laminate Flooring",236.83,1,176,176,176,NBASE,No,230.25,97.22,175000,230.25,RE/MAX Elite,RE/MAX Elite,,,69.98,1622922,"305 3315 JAMES MOWATT Trail, Edmonton, Alberta, Canada",,,
12728143,COND,Edmonton,Sakaw,1247 62 Street NW,S,84900,T6L 2H6,2000-07-21,81000,E2014816,22,1126.98,104.7,5,3,4,1,1,1.1,N,1978,ST2,E,0.0,Y,0,Stall,Balmoral Lane,FRAME,"Carpet, Linoleum",75.33,3,22,17,17,F-FIN,No,71.87,95.41,81000,71.87,Century 21 Metro City,RE/MAX Real Estate,9,,0.0,7921823,"1247 62 Street NW, Edmonton, Alberta, Canada","62 Street NW, Montrose, Greater Highlands, Edmonton, Alberta, T5W 4C7, Canada",53.5747813,-113.4367748
30621791,COND,Edmonton,Britannia Youngstown,414 10616 156 Street,S,139000,T5P 2S1,2007-02-16,135000,E3078954,21,495.14,46.0,3,1,1,1,0,1.0,N,1970,APART,SW,0.0,N,0,,Victoria Gardens,CONCR,"Carpet, Linoleum",280.73,1,21,21,21,NBASE,No,272.65,97.12,135000,272.65,Royal Lepage Noralta Real Estate,MaxWell Polaris,83,,81.47,424677,"414 10616 156 Street, Edmonton, Alberta, Canada",,,
30554340,DUPLEX,Edmonton,Ellerslie,721 82 Street SW,S,330000,T6X 1L8,2023-10-13,321000,E4356979,38,1081.99,100.52,6,3,3,3,1,3.1,Y,2005,ST2,W,0.0,N,0,Single Garage Attached,,FRAME,"Carpet, Laminate Flooring, Linoleum",304.99,3,38,38,38,F-FIN,Yes,296.68,97.27,321000,296.68,Liv Real Estate,Liv Real Estate,13,31A,262.5,423893,"721 82 Street SW, Edmonton, Alberta, Canada","721, 82 Street SW, Ellerslie Crossing, Ellerslie, Edmonton, Alberta, T6X 0H9, Canada",53.4258988,-113.4593686
9999958293,COND,Edmonton,Miller,422 14259 50 Street,S,182950,T5A 5J2,2006-09-19,182950,E3065014,49,939.69,87.3,4,2,2,2,0,2.0,Y,2006,APART,E,0.0,N,0,Stall,Central Park Estates,FRAME,"Linoleum, Wall to Wall Carpet",194.69,1,49,49,49,NBASE,No,194.69,100.0,182950,194.69,REALTORSÂ® Association of Edmonton,Rancho Realty (Edmonton) Ltd,,195,0.0,520149,"422 14259 50 Street, Edmonton, Alberta, Canada",,,
33653057,DUPLEX,Edmonton,Laurel,2132 32 Street NW,S,309900,T6T 0K4,2017-04-20,296000,E4052202,56,1198.56,111.35,6,3,3,1,1,1.1,N,2010,ST2,E,0.0,N,0,Double Garage Detached,,FRAME,"Carpet, Laminate Flooring",258.56,2,132,131,56,U-FIN,Yes,246.96,95.51,296000,246.96,RE/MAX Real Estate,MaxWell Polaris,2,43A,0.0,840286,"2132 32 Street NW, Edmonton, Alberta, Canada","32 Street NW, Silver Berry, Laurel, The Meadows, Edmonton, Alberta, T6T 0R2, Canada",53.4534052,-113.3865265
25286360,SF,Edmonton,Hollick-kenyon,16214 56 Street,S,369900,T5Y 2V1,2013-05-11,360000,E3332733,31,1417.18,131.66,6,3,3,1,1,1.1,N,1993,ST2,E,0.0,N,2,Double Garage Detached,,FRAME,"Carpet, Ceramic Tile, Laminate Flooring",261.01,2,31,31,31,U-FIN,Yes,254.03,97.32,360000,254.03,RE/MAX Elite,RE/MAX Accord,40,22,316.98,9321807,"16214 56 Street, Edmonton, Alberta, Canada",,,
19656479,SF,Edmonton,Belvedere,6216 135 Avenue,S,319900,T5A 0M8,2014-03-03,320000,E3358954,60,925.7,86.0,6,3,4,2,0,2.0,N,1965,BUNG,S,0.0,N,2,"Over Sized, Single Carport, Single Garage Detached",,FRAME,"Carpet, Ceramic Tile, Hardwood",345.58,2,143,143,60,F-FIN,Yes,345.69,100.03,320000,345.69,RE/MAX Elite,RE/MAX Real Estate,3,19,568.89,2676MC,"6216 135 Avenue, Edmonton, Alberta, Canada",,,
30848733,COND,Edmonton,Canon Ridge,428 530 HOOKE Road,S,239900,T5A 5J5,2016-05-06,231500,E4015544,28,1092.54,101.5,5,2,2,5,0,5.0,Y,2004,APART,SW,0.0,N,1,Underground,Ridge At Hermitage,FRAME,"Carpet, Linoleum",219.58,4,94,94,28,NBASE,No,211.89,96.5,231500,211.89,RE/MAX Real Estate,2% Realty Pro,,,0.0,426967,"428 530 HOOKE Road, Edmonton, Alberta, Canada",,,
32750854,SF,Edmonton,Callaghan,425 CALLAGHAN Court,S,625000,T6W 0G5,2017-11-08,612500,E4077044,91,2708.63,251.64,9,3,3,2,1,2.1,Y,2011,ST2,NW,0.0,Y,0,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile, Hardwood",230.74,2,91,91,91,U-FIN,Yes,226.13,98.0,612500,226.13,Century 21 A.L.L. Stars Realty Ltd,Century 21 A.L.L. Stars Realty Ltd,1,74,515.04,728722,"425 CALLAGHAN Court, Edmonton, Alberta, Canada","Callaghan Court SW, Callaghan, Heritage Valley, Edmonton, Alberta, T6W 0N5, Canada",53.411658,-113.5251746
12567443,SF,Edmonton,La Perle,17913 98A Avenue,S,289900,T5T 3L3,2013-12-18,280000,E3354938,67,945.18,87.81,5,2,4,2,0,2.0,N,1980,SPLT4,N,0.0,N,0,"On Street, Parking Pad Cement/Paved",,FRAME,"Ceramic Tile, Laminate Flooring",306.71,3,67,67,67,P-FIN,No,296.24,96.59,280000,296.24,Sterling Real Estate,MaxWell Progressive,62,4A,379.03,7922441,"17913 98A Avenue, Edmonton, Alberta, Canada","17913, 98A Avenue NW, La Perle, West Jasper Place, Edmonton, Alberta, T5T 3R8, Canada",53.5347914,-113.6299792
16080450,SF,Edmonton,Meadowlark Park,8819 160 Street,S,168500,T5R 2H6,2004-09-14,164500,E3007648,42,1173.27,109.0,6,3,4,2,0,2.0,N,1960,BUNG,N,17.68,N,0,"No Garage, On Street, Rear Drive Access",,FRAME,"Hardwood, Linoleum, Non-Ceramic Tile",143.62,2,42,40,40,F-FIN,No,140.21,97.63,164500,140.21,RE/MAX Excellence,Royal Lepage Noralta Real Estate,8,20,593.17,6594KS,"8819 160 Street, Edmonton, Alberta, Canada","8819, 160 Street NW, Meadowlark Park, Jasper Place, Edmonton, Alberta, T5R 2J2, Canada",53.5236481,-113.5974961
0013719935,COND,Edmonton,Dunluce,213 LANCASTER Terrace,S,189900,T5X 5T3,2024-07-11,185000,E4391349,35,1279.61,118.88,6,3,3,1,1,1.1,Y,1977,ST2,E,0.0,N,0,Parkade,Lancaster Terrace,FRAME,"Carpet, Laminate Flooring",148.4,2,35,35,35,NBASE,No,144.58,97.42,185000,144.58,Exp Realty,Century 21 Masters,,,234.77,7821590,"213 LANCASTER Terrace, Edmonton, Alberta, Canada","Lancaster Terrace, Castle Downs, Edmonton, Alberta, Canada",53.6181739,-113.5269983
32196446,SF,Edmonton,Tamarack,3764 13 Street,S,468792,T6T 0E5,2009-06-22,417000,E3184285,48,2091.0,194.26,7,4,4,1,1,1.1,Y,2008,ST2,E,11.84,Y,2,Double Garage Attached,,FRAME,"Ceramic Tile, Hardwood, Wall to Wall Carpet",224.2,2,48,48,48,U-FIN,Yes,199.43,88.95,417000,199.43,REALTORSÂ® Association of Edmonton,Dynateam Realty Ltd,4,13,432.75,720412,"3764 13 Street, Edmonton, Alberta, Canada",,,
15458409,SF,Edmonton,Alberta Avenue,11511 91 Street NW,S,85000,T5B 4A7,2001-02-06,82000,E2102716,5,796.53,74.0,4,2,2,1,0,1.0,N,1943,BUNG,,0.0,Y,1,Single Garage Detached,,FRAME,"Carpet, Carpet Over Hardwood, Linoleum",106.71,1,5,1,1,P-FIN,No,102.95,96.47,82000,102.95,Century 21 Metro City,RE/MAX Phil Filipchuk,60,4,0.0,RN43B,"11511 91 Street NW, Edmonton, Alberta, Canada",,,
29734282,SF,Edmonton,Glastonbury,1909 Garnett Way,S,439900,T5T 4C6,2015-08-20,430000,E3411867,123,1794.02,166.67,7,3,3,2,1,2.1,Y,2003,ST2,W,0.0,Y,2,Double Garage Attached,,FRAME,"Carpet, Hardwood, Linoleum",245.2,2,213,212,123,U-FIN,Yes,239.69,97.75,430000,239.69,REALTORSÂ® Association of Edmonton,Comfree Commonsense Network,18,95,518.2,320013,"1909 Garnett Way, Edmonton, Alberta, Canada",,,
17222035,SF,Edmonton,Beverly Heights,12129 43 Street NW,S,87500,,2001-02-28,84000,E2103287,22,743.79,69.1,4,2,2,1,0,1.0,N,1955,BUNG,W,0.0,N,1,Single Garage Detached,,FRAME,"Carpet, Linoleum",117.64,2,22,16,16,F-FIN,No,112.94,96.0,84000,112.94,MaxWell Devonshire Realty,MaxWell Devonshire Realty,32,13,0.0,4985HW,"12129 43 Street NW, Edmonton, Alberta, Canada",,,
28269447,SF,Edmonton,Ozerna,16408 68 Street,S,409000,T5Z 3M6,2017-07-13,393000,E4071460,13,1321.81,122.8,6,3,4,3,0,3.0,Y,2002,BLEVL,E,0.0,Y,2,Double Garage Attached,,FRAME,"Ceramic Tile, Hardwood, Laminate Flooring",309.42,2,137,136,13,F-FIN,Yes,297.32,96.09,393000,297.32,RE/MAX Real Estate,RE/MAX Real Estate,121,28,0.0,20059,"16408 68 Street, Edmonton, Alberta, Canada",,,
26357921,COND,Edmonton,Terra Losa,15 9630 176 Street NW,S,167500,T5T 6E1,2004-03-17,164000,E2405339,17,1447.74,134.5,4,2,2,2,1,2.1,N,1995,ST2,N,5.5,Y,1,"Heated, Insulated, Single Garage Attached",Stonegate,FRAME,"Carpet, Linoleum",115.7,3,146,143,15,F-FIN,Yes,113.28,97.91,164000,113.28,Christenson Realty,National Home Registry,15,,0.0,9521308,"15 9630 176 Street NW, Edmonton, Alberta, Canada",,,
20228680,SF,Edmonton,Fulton Place,10224 50 Street,S,348888,T6A 2B9,2007-04-18,355000,E3087139,3,1090.38,101.3,5,3,3,1,1,1.1,Y,1956,BUNG,E,0.0,N,2,Double Garage Detached,,FRAME,"Hardwood, Linoleum",319.97,1,3,2,2,P-FIN,Yes,325.57,101.75,355000,325.57,REALTORSÂ® Association of Edmonton FNIS,Realty Executives Encore,7,15,628.0,1841KS,"10224 50 Street, Edmonton, Alberta, Canada",,,
29598704,SF,Edmonton,The Hamptons,20113 53 Avenue,S,359900,T6M 2W2,2014-02-18,354000,E3362207,11,1237.85,115.0,6,3,3,1,1,1.1,N,2004,ST2,N,0.0,N,0,Double Garage Detached,,FRAME,"Carpet, Linoleum",290.75,2,11,12,12,U-FIN,Yes,285.98,98.36,354000,285.98,Century 21 Platinum Realty,Century 21 A.L.L. Stars Realty Ltd,4,50,322.14,226719,"20113 53 Avenue, Edmonton, Alberta, Canada",,,
14256994,SF,Edmonton,Jackson Heights,3521 44A Avenue,S,314900,T6L 6K6,2009-09-03,301000,E3191108,67,1207.71,112.2,6,3,3,1,1,1.1,N,1991,ST2,N,9.2,N,2,Double Garage Detached,,FRAME,"Carpet, Ceramic Tile, Hardwood",260.74,3,67,67,67,F-FIN,Yes,249.23,95.59,301000,249.23,Royal Lepage Noralta Real Estate,MaxWell Polaris,21,72,0.0,9021893,"3521 44A Avenue, Edmonton, Alberta, Canada",,,
29727542,COND,Edmonton,Glastonbury,17 2021 GRANTHAM Crest,S,289900,T5T 6V7,2013-03-22,284000,E3328592,18,1270.14,118.0,6,3,3,2,1,2.1,Y,2004,ST2,W,0.0,Y,1,Single Garage Attached,Summerhill Lane,FRAME,"Carpet, Laminate Flooring, Linoleum",228.24,3,18,18,18,F-FIN,Yes,223.6,97.96,284000,223.6,Century 21 Signature Realty,RE/MAX Real Estate,,,254.59,227810,"17 2021 GRANTHAM Crest, Edmonton, Alberta, Canada",,,
17519670,SF,Edmonton,Pleasantview,10715 58 Avenue,S,869800,T6H 1B9,2014-08-28,873500,E3386764,15,2340.07,217.4,6,3,6,4,0,4.0,Y,1978,BUNG,NE,22.83,Y,2,"Double Garage Detached, Over Sized",,FRAME,"Carpet, Ceramic Tile, Hardwood",371.7,2,15,15,15,F-FIN,Yes,373.28,100.43,873500,373.28,RE/MAX Real Estate Centre,RE/MAX Real Estate Centre,6,5A,1048.17,4546NY,"10715 58 Avenue, Edmonton, Alberta, Canada",,,
0038584620,COND,Edmonton,Edgemont,53 230 EDGEMONT Road,S,344888,T6M 0Y8,2023-03-28,342500,E4331618,11,1543.22,143.37,7,3,3,2,1,2.1,Y,2019,ST2,N,0.0,Y,2,Double Garage Attached,Edgemont Townhomes,FRAME,"Carpet, Hardwood",223.49,3,11,11,11,NBASE,Yes,221.94,99.31,342500,221.94,RE/MAX River City,RE/MAX Real Estate,,,190.55,1920415,"53 230 EDGEMONT Road, Edmonton, Alberta, Canada",,,
26798439,SF,Edmonton,Breckenridge Greens,509 BEVINGTON Close,S,269900,T5T 6G3,2006-03-23,267500,E3052677,10,1485.42,138.0,5,3,3,2,2,2.2,Y,1997,ST2,W,12.2,Y,2,"Double Garage Attached, Insulated",,FRAME,"Carpet, Ceramic Tile, Linoleum",181.7,3,10,8,8,F-FIN,Yes,180.08,99.11,267500,180.08,RE/MAX Elite,RE/MAX Excellence,9,61,428.18,9622994,"509 BEVINGTON Close, Edmonton, Alberta, Canada",,,
13293592,SF,Edmonton,Richfield,303 RICHFIELD Road,S,324900,T6K 0A5,2016-10-19,309000,E4035692,49,1162.5,108.0,4,3,4,1,2,1.2,Y,1972,BUNG,SW,0.0,N,0,Double Garage Detached,,FRAME,"Carpet, Linoleum",279.48,2,49,49,49,F-FIN,Yes,265.81,95.11,309000,265.81,NOW Real Estate Group,RE/MAX Professionals,8,2,0.0,6455RS,"303 RICHFIELD Road, Edmonton, Alberta, Canada",,,
13240791,COND,Edmonton,Lorelei,117 16348 109 Street,S,249900,T5X 2T4,2008-06-06,234000,E3140302,49,1022.57,95.0,6,3,3,1,1,1.1,N,1977,ST2,S,0.0,N,0,Stall,Castlewoods (Lorelei),FRAME,"Carpet, Laminate Flooring, Linoleum",244.38,2,49,46,46,U-FIN,No,228.84,93.64,234000,228.84,Realty Executives North Star,RE/MAX Real Estate,,,247.96,7821062,"117 16348 109 Street, Edmonton, Alberta, Canada",,,
23184724,SF,Edmonton,Athlone,13729 131A Avenue,S,384900,T5L 5A1,2015-07-24,374000,E3423123,20,1439.99,133.78,6,3,3,2,1,2.1,Y,1997,ST2,N,0.0,Y,0,Double Garage Attached,,FRAME,"Carpet, Linoleum",267.29,2,110,109,19,U-FIN,Yes,259.72,97.17,374000,259.72,RE/MAX Elite,Royal Lepage Noralta Real Estate,1,56,464.82,9222298,"13729 131A Avenue, Edmonton, Alberta, Canada",,,
10565002,COND,Edmonton,Jamieson Place,5767 189 Street,S,172000,T6M 2G9,2005-11-28,170000,E3045838,13,957.99,89.0,5,2,3,2,0,2.0,N,1988,BUNG,E,0.0,N,1,Single Garage Attached,Amberwood Village (Jamieson Pl),FRAME,"Carpet, Linoleum",179.54,1,13,8,8,P-FIN,Yes,177.46,98.84,170000,177.46,RE/MAX Excellence,RE/MAX Excellence,,14,413.77,8822428,"5767 189 Street, Edmonton, Alberta, Canada",,,
11401817,COND,Edmonton,Bisset,3631 30 Avenue,S,214900,T6L 5H5,2009-07-08,205000,E3189074,30,1194.79,111.0,6,3,3,1,1,1.1,N,1982,ST2,NW,0.0,Y,0,Stall,Kingsgate,FRAME,"Laminate Flooring, Linoleum, Wall to Wall Carpet",179.86,3,30,27,27,F-FIN,No,171.58,95.39,205000,171.58,RE/MAX Accord,RE/MAX Real Estate,,,315.0,8222986,"3631 30 Avenue, Edmonton, Alberta, Canada","30 Avenue SW, Cavanagh, Heritage Valley, Edmonton, Alberta, T6W 2N7, Canada",53.4069271,-113.5174362
22510318,COND,Edmonton,Boyle Street,103 8811 106A Avenue NW,S,99900,T5R 3Y7,2001-04-23,97000,E2106263,38,1205.56,112.0,5,2,2,2,0,2.0,N,1992,,SW,0.0,N,2,Underground,Cambridge Court,FRAME,"Linoleum, Wall to Wall Carpet",82.87,1,38,34,34,,No,80.46,97.1,97000,80.46,Coldwell Banker Venture Realty,Royal Lepage Arteam Realty,4,,0.0,9221528,"103 8811 106A Avenue NW, Edmonton, Alberta, Canada",,,
30182893,SF,Edmonton,The Hamptons,20151 46 Avenue,S,344000,T6M 2Y1,2010-11-30,337000,E3237357,134,1058.09,98.3,5,3,3,1,0,1.0,N,2004,BLEVL,N,0.0,N,0,Double Garage Attached,,FRAME,"Carpet, Linoleum",325.11,1,134,132,132,U-FIN,Yes,318.5,97.97,337000,318.5,MaxWell Polaris,MaxWell Polaris,7,57,381.71,325548,"20151 46 Avenue, Edmonton, Alberta, Canada","20151, 46 Avenue NW, The Hamptons, The Grange, Edmonton, Alberta, T6M 2Z7, Canada",53.4835484,-113.6706183
15488190,SF,Edmonton,Parkdale,11731 88 Street,S,169900,T5E 3H8,2007-01-02,148000,E3075074,43,589.86,54.8,3,1,1,1,0,1.0,N,1939,BUNG,W,0.0,Y,1,Single Garage Detached,,FRAME,"Carpet, Hardwood, Linoleum",288.03,1,43,42,42,P-FIN,Yes,250.91,87.11,148000,250.91,RE/MAX Real Estate,Sutton Group Nor-Vista Realty,75,10,505.35,RN43B,"11731 88 Street, Edmonton, Alberta, Canada","11731, 88 Street NW, Parkdale, Avenue District, Edmonton, Alberta, T5B 0T5, Canada",53.5695779,-113.4765482
37359890,COND,Edmonton,Granville,307 7508 Getty Gate,S,174900,T5S 4S8,2020-06-03,166000,E4195450,33,526.03,48.87,5,1,1,1,0,1.0,N,2016,APART,N,0.0,N,1,Underground,Stafford Greens Condo,CONCR,"Carpet, Laminate Flooring",332.49,1,33,33,33,NBASE,No,315.57,94.91,166000,315.57,YEGPro Realty,Century 21 All Stars Realty Ltd,,,0.0,1623732,"307 7508 Getty Gate, Edmonton, Alberta, Canada",,,
15046733,SF,Edmonton,Blue Quill,11716 28 Avenue,S,399900,T6J 3P2,2013-04-13,389000,E3330118,25,1915.97,178.0,8,4,4,2,2,2.2,Y,1976,ST2,S,0.0,N,2,Double Garage Attached,,FRAME,"Carpet, Laminate Flooring, Linoleum",208.72,3,25,25,25,P-FIN,Yes,203.03,97.27,389000,203.03,RE/MAX Advantage,MaxWell Devonshire Realty,26,18,802.11,7521151,"11716 28 Avenue, Edmonton, Alberta, Canada","11716, 28 Avenue NW, Blue Quill, Kaskitayo, Edmonton, Alberta, T6J 3K9, Canada",53.4599462,-113.5350623
14663868,COND,Edmonton,Belmont,13159 34 Street,S,236900,T5A 3K1,2008-11-21,230000,E3167370,17,1388.54,129.0,7,4,4,1,1,1.1,N,1976,ST2,W,0.0,Y,1,"Front Drive Access, Single Garage Attached",Claregreen Mews,FRAME,"Carpet, Linoleum",170.61,3,17,16,16,F-FIN,Yes,165.64,97.09,230000,165.64,MaxWell Challenge Realty,MaxWell Challenge Realty,,,270.92,7621828,"13159 34 Street, Edmonton, Alberta, Canada","34 Street NW, Pylypow Industrial, South Industrial District, Edmonton, Alberta, T6B 3T9, Canada",53.4953636,-113.3940946
35563320,SF,Edmonton,Chappelle Area,3426 Cutler Crescent,S,379900,T6W 0Y7,2014-07-22,386671,E3369829,99,1539.99,143.07,6,3,3,2,1,2.1,Y,2014,ST2,E,0.0,Y,0,Parking Pad Cement/Paved,,FRAME,"Carpet, Ceramic Tile, Laminate Flooring",246.69,2,99,98,98,U-FIN,No,251.09,101.78,386671,251.09,Coldwell Banker Haida Realty,MaxWell Challenge Realty,1,59,0.0,1320325,"3426 Cutler Crescent, Edmonton, Alberta, Canada","Cutler Crescent SW, Chappelle, Heritage Valley, Edmonton, Alberta, T6W 2N4, Canada",53.4045376,-113.5678576
10680593,COND,Edmonton,Pleasantview,28 5627 105 Street NW,S,36900,T6H 2N2,2000-01-26,36900,E9801167,1316,742.71,69.0,4,2,2,1,0,1.0,N,1964,,,0.0,N,0,Stall,Charleswood,FRAME,"Carpet, Linoleum",49.68,0,1895,1314,737,,No,49.68,100.0,36900,49.68,MaxWell Devonshire Realty,REALTORSÂ® Association of Edmonton FNIS,67,,0.0,8722412,"28 5627 105 Street NW, Edmonton, Alberta, Canada","105 Street & 28 Avenue, 105 Street NW, Ermineskin, Kaskitayo, Edmonton, Alberta, T6J 4J9, Canada",53.4587714,-113.499292
20227146,SF,Edmonton,Fulton Place,10204 52 Street,S,329900,T6A 2G3,2011-11-09,300000,E3280077,24,1233.76,114.62,6,3,4,2,0,2.0,N,1957,BUNG,E,0.0,Y,2,"Double Garage Detached, See Remarks",,FRAME,"Carpet, Ceramic Tile, Laminate Flooring",267.39,2,24,23,23,F-FIN,Yes,243.16,90.94,300000,243.16,Coldwell Banker Venture Realty,Realty Executives North Star,9,16,507.64,1841KS,"10204 52 Street, Edmonton, Alberta, Canada","52 Street NW, Newton, Greater Highlands, Edmonton, Alberta, T5A 0B4, Canada",53.580165,-113.4215022
30398606,COND,Edmonton,Boyle Street,406 10118 95 Street,S,329900,T5H 4R6,2011-04-06,325000,E3255165,17,1121.6,104.2,5,2,2,2,0,2.0,Y,2004,LOFT,E,0.0,N,1,"Heated, Underground",Chadwick,FRAME,"Cork Flooring, Hardwood",294.13,2,17,16,16,NBASE,Yes,289.77,98.51,325000,289.77,RE/MAX Elite,Edmonton Real Estate Group Inc,,,70.9,421589,"406 10118 95 Street, Edmonton, Alberta, Canada",,,
11410099,SF,Edmonton,Cloverdale,9706 96 Street,S,399900,T6C 3Z3,2010-07-23,360000,E3225586,61,900.08,83.62,5,2,3,2,0,2.0,N,1954,BUNG,E,10.0,N,2,"Double Garage Detached, Over Sized, See Remarks",,FRAME,"Carpet, Hardwood, Linoleum",444.3,2,61,61,61,F-FIN,Yes,399.97,90.02,360000,399.97,RE/MAX Accord,Dunham Team Realty Inc,4,33,398.12,1226AQ,"9706 96 Street, Edmonton, Alberta, Canada","9706, 96 Street NW, Cloverdale, Central Core, Edmonton, Alberta, T6C 2B3, Canada",53.5363737,-113.4751174
20814083,DUPLEX,Edmonton,Pleasantview,10919 52 Avenue,S,299955,T6H 0P2,2017-09-23,299955,E4082011,9,940.66,87.39,4,2,3,1,1,1.1,N,1964,BUNG,N,0.0,N,2,Double Garage Detached,,FRAME,"Carpet, Laminate Flooring, Linoleum",318.88,2,9,9,9,F-FIN,Yes,318.88,100.0,299955,318.88,Homes & Gardens Real Estate Limited,RE/MAX Elite,36,9C,0.0,1008NY,"10919 52 Avenue, Edmonton, Alberta, Canada","10919, 52 Avenue NW, Pleasantview, Edmonton, Alberta, T6H 0S4, Canada",53.4894749,-113.5131065
0010154946,COND,Edmonton,Dunluce,15719 121 Street,S,234900,T5X 2S1,2025-04-21,245500,E4429388,15,1441.72,133.94,5,2,2,1,1,1.1,Y,1976,SPLT5,S,0.0,Y,1,Single Garage Attached,North Park Village,FRAME,"Carpet, Linoleum",162.93,5,15,15,15,U-FIN,Yes,170.28,104.51,245500,170.28,RE/MAX River City,Black Sheep Realty,,,342.87,7721209,"15719 121 Street, Edmonton, Alberta, Canada","121 Street NW, Blatchford, Edmonton, Alberta, T5L 5C3, Canada",53.5791823,-113.5263367
30735220,COND,Edmonton,Callingwood South,527 17404 64 Avenue,S,249900,T5T 6X4,2006-11-15,249000,E3074323,6,1001.9,93.08,5,3,3,2,0,2.0,Y,2004,APART,W,0.0,N,1,"Heated, Insulated, Underground",Westpark Condominiums,FRAME,"Carpet, Ceramic Tile, Hardwood",249.43,1,69,69,6,,No,248.53,99.64,249000,248.53,MaxWell Polaris,RE/MAX Excellence,,142,92.44,425684,"527 17404 64 Avenue, Edmonton, Alberta, Canada",,,
15323678,SF,Edmonton,Westmount,10980 131 Street NW,S,239900,T5M 1B6,2003-04-11,236500,E2307128,14,1636.11,152.0,7,3,4,2,0,2.0,N,1952,ST1.5,E,15.2,N,1,Single Garage Detached,,FRAME,"Carpet, Ceramic Tile, Hardwood",146.63,3,14,10,10,F-FIN,No,144.55,98.58,236500,144.55,RE/MAX Real Estate,RE/MAX Real Estate,21,6,0.0,RN60,"10980 131 Street NW, Edmonton, Alberta, Canada","10980, 131 Street NW, Westmount, Western Mature Area, Edmonton, Alberta, T5M 0J2, Canada",53.5566325,-113.5482876
29323862,COND,Edmonton,Downtown,508 10169 104 Street NW,S,229900,T5J 1A5,2004-04-05,227000,E2404217,53,1040.87,96.7,5,1,1,1,0,1.0,N,1913,,,0.0,N,0,"Stall, Underground",Phillips Lofts,BRICK,"Hardwood, Non-Ceramic Tile",220.87,1,53,46,46,U-FIN,No,218.09,98.74,227000,218.09,RE/MAX Real Estate Centre,REALTYi GROUP,42,,0.0,222718,"508 10169 104 Street NW, Edmonton, Alberta, Canada",,,
34679175,SF,Edmonton,Schonsee,17107 78 Street,S,426800,T5Z 0E6,2021-07-31,419800,E4256647,1,1575.19,146.34,7,3,3,2,1,2.1,Y,2014,ST2,SW,0.0,Y,0,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile, Laminate Flooring",270.95,2,1,1,1,U-FIN,Yes,266.51,98.36,419800,266.51,MaxWell Progressive,MaxWell Polaris,2,19,396.39,1120832,"17107 78 Street, Edmonton, Alberta, Canada","78 Street NW, Kilkenny, Londonderry, Northern Mature Area, Edmonton, Alberta, T5C 1C2, Canada",53.6092628,-113.4618971
12700259,COND,Edmonton,Ermineskin,10417 24 Avenue,S,199900,T6Y 4S2,2011-07-16,199000,E3263621,59,968.75,90.0,6,3,4,1,1,1.1,N,1978,ST2,N,0.0,N,0,,Cypress Grove,FRAME,"Carpet, Laminate Flooring",206.35,2,59,53,53,P-FIN,No,205.42,99.55,199000,205.42,RE/MAX Excellence,RE/MAX Excellence,,,244.21,7921826,"10417 24 Avenue, Edmonton, Alberta, Canada","10417, 24 Avenue NW, Ermineskin, Kaskitayo, Edmonton, Alberta, T6J 5B7, Canada",53.4546065,-113.5002512
0033460395,SF,Edmonton,The Hamptons,20736 61 Avenue,S,535000,T6M 0L6,2022-11-04,515000,E4313781,49,2193.04,203.74,7,3,4,2,1,2.1,Y,2010,ST2,S,0.0,Y,2,Double Garage Attached,,FRAME,"Carpet, Hardwood, Laminate Flooring",243.95,3,70,70,49,F-FIN,Yes,234.83,96.26,515000,234.83,Kairali Realty Inc.,MaxWell Polaris,34,91,0.0,0827369,"20736 61 Avenue, Edmonton, Alberta, Canada","61 Avenue NW, Davies Industrial West, South Industrial District, Edmonton, Alberta, T6E 6L9, Canada",53.4969276,-113.4579883
